date,lowest,volume,amount,avg_price,opening,closing,highest,quantity
2017-06-20,9000.0,3527659.04710209,3015,9237.28933562,9043.0,9319.89973,9497.0,381.89331512
2017-06-21,9210.60292,2086709.40039301,2419,9326.29450429,9231.99897,9270.00001,9449.98,223.74474658
2017-06-22,9230.0,1902634.94053691,1970,9289.50115018,9270.00001,9262.0,9380.0,204.81562032
2017-06-23,9230.0,2085090.92129239,2455,9335.89744242,9262.03,9416.85,9450.0,223.34124107
2017-06-24,9200.0,836504.87825364,991,9281.82294329,9330.47107,9289.90977,9413.24,90.12290833
2017-06-25,8999.94569,2039537.0116502,1135,9206.61054869,9221.0,9230.12345,9400.0,221.52962818
2017-06-26,8515.0,4447032.38629277,3180,8926.47404693,9230.12345,9104.43117,9300.0,498.1846542
2017-06-27,8625.0,2501724.03083644,2602,8892.11286986,9104.43116,9059.66581,9199.0,281.34191136
2017-06-28,8880.0,1755610.66334088,1944,8981.67007251,9059.29509,8931.38404,9115.0,195.46594889
2017-06-29,8880.99,1321634.72680739,1825,8965.5694678,9041.17424,8969.5,9041.17424,147.41224543
2017-06-30,8825.0,1692875.39805134,1943,8946.11148584,8930.20015,8845.0,9050.0,189.23030422
2017-07-01,8800.0,623201.20855215,927,8855.67021296,8845.0,8846.49,8924.76474,70.37312745
2017-07-02,8721.00053,654412.00882614,765,8809.68451549,8846.49,8869.9193,8896.99999,74.28325131
2017-07-03,8700.99999,2497895.37072923,2211,8824.47366873,8780.001,8769.4,9000.0,283.06451631
2017-07-04,8710.0,2265554.63142932,2330,8809.78835799,8769.421,8754.988,8899.99995,257.1633437
2017-07-05,8716.0,1701931.42895295,2104,8824.08939032,8824.99,8843.89948,8900.0,192.87332139
2017-07-06,8751.0,1103614.16398288,1940,8806.47997644,8774.15002,8800.03,8844.0,125.31842086
2017-07-07,8650.01,1463839.71625751,2003,8744.98423298,8820.0,8798.0,8832.99998,167.39192173
2017-07-08,8690.00001,616064.88248522,902,8757.16848767,8790.0,8724.0,8810.0,70.34978068
2017-07-09,8650.0,629312.81639326,730,8721.07302281,8724.0,8661.37188,8810.0,72.16002145
2017-07-10,8000.0,2843541.18082232,2916,8414.69231964,8697.0,8100.0,8700.00004,337.92574616
2017-07-11,7555.55,2654594.03448329,3134,7915.36091694,8100.0,7869.99999,8148.0,335.37245646
2017-07-12,7801.0,2227087.91968606,2639,8118.24032488,7869.99999,8292.49999,8450.0,274.3313613
2017-07-13,8056.38165,1481921.29628682,2236,8177.01124296,8242.30002,8147.9,8292.5,181.2301894
2017-07-14,7500.0,2589506.70528703,2662,7832.1119129,8128.9,7500.0,8150.0,330.62687741
2017-07-15,6102.0,2819312.06196646,2308,6656.47057651,7500.04,6600.02301,7515.0,423.54458411
2017-07-16,5016.77,2747707.90171348,2151,5746.93688123,6650.0,5752.01101,6699.0,478.11694447
2017-07-17,5502.00067,4114262.3806043,4205,7017.5743887,5755.00101,7201.0,7900.0,586.27983869
2017-07-18,7102.0,2815421.75762527,2978,7654.54170075,7279.97898,7724.98999,7900.0,367.81062377
2017-07-19,7566.0883,1988007.98686489,2711,7745.87310082,7724.96993,7749.0,7980.0,256.65382856
2017-07-20,7628.0,5877760.20168022,5488,8518.02294734,7749.0,8701.0,9100.0,690.0380802
2017-07-21,8500.0,2353319.92095891,3054,8771.00142241,8701.0,8820.00101,9000.0,268.30686801
2017-07-22,8755.0,1406477.75229873,1733,8905.90464084,8755.0013,8995.1203,9000.0,157.92643297
2017-07-23,8700.0,779077.43967053,1184,8857.37607142,8885.001,8900.0,8996.99011,87.9580401
2017-07-24,8775.0,1844341.99738089,2817,8947.7305851,8869.0,9075.99999,9100.0,206.12399757
2017-07-25,8227.0,3259956.75330479,3529,8703.22347705,9010.00001,8740.0,9075.85984,374.56888955
2017-07-26,8233.0,1814551.78562334,2260,8485.93652946,8739.0,8492.99998,8750.0,213.83046872
2017-07-27,8351.0,2162101.87061797,2559,8625.1010876,8454.98,8745.78459,8850.0,250.67553976
2017-07-28,8686.00001,2473736.05250464,2757,8867.49304165,8789.99,8836.0,9000.0,278.96678812
2017-07-29,8500.0,1107103.30470625,1376,8675.92989355,8784.99973,8550.02,8848.0,127.60629907
2017-07-30,8500.0,614578.59373204,929,8623.33312113,8688.55555,8612.0,8779.0,71.26926272
2017-07-31,8470.09001,2482793.54911732,2683,8789.00322168,8696.0,8734.98999,9000.0,282.48863796
2017-08-01,8604.0,1192947.77659187,1654,8879.92830421,8670.00001,8950.001,9049.99999,134.34205049
2017-08-02,8860.0,1392703.12634799,2167,8965.02586462,8950.11,9050.0,9050.0,155.34847834
2017-08-03,8910.0,2379599.23555193,3156,9166.31707293,9050.0,9165.45104,9500.0,259.60254447
2017-08-04,9165.5055,3335382.12170665,3477,9565.58997128,9165.52907,9770.0,9849.99994,348.68545816
2017-08-05,9678.27274,5589561.40448534,4997,10347.01364827,9770.0,10275.09999,11000.0,540.21011226
2017-08-06,10099.0,1271419.49181008,1677,10349.56945313,10350.0,10235.0,10500.0,122.84757328
2017-08-07,10231.21905,3963659.92370324,4084,10707.39101163,10231.21905,10900.0,10950.98,370.17980565
2017-08-08,10750.0,4317693.23884808,4446,11015.54676357,10900.0,11100.01,11400.0,391.96358851
2017-08-09,10853.0,3552118.21937237,3592,11116.86418561,11100.01,11179.99981,11349.0,319.52519704
2017-08-10,11094.26,3488037.53872848,3263,11290.6891553,11178.99999,11327.0,11400.0,308.93043735
2017-08-11,11327.00003,6944944.1354811,5416,12068.81757915,11389.0,12199.99,12995.0,575.44528202
2017-08-12,12200.0,4300157.28963278,3181,12690.78103132,12200.0,12823.0,12999.99899,338.84102791
2017-08-13,12800.0,2899900.52402191,2076,12933.57403548,12879.99,13149.97796,13200.0,224.21493982
2017-08-14,13017.0,10450855.96895311,8267,14186.08506975,13055.00105,14500.0,14998.0,736.69768069
2017-08-15,11150.0,11652323.92814247,7723,13178.31578148,14499.9999,13300.0,14594.0,884.20433395
2017-08-16,13300.0,5324334.93456231,5088,13898.18504221,13300.0,13872.01002,14299.0,383.09570051
2017-08-17,13785.0,5379632.25718107,4878,14280.38782813,13872.01001,14300.90702,14499.0,376.71471685
2017-08-18,13900.0,4925698.70240537,4259,14203.07007496,14300.90701,14126.022,14471.0,346.80521017
2017-08-19,13900.0,2561380.57824204,2249,14026.70013251,14130.04501,14099.99999,14269.0,182.60749528
2017-08-20,13935.00002,638956.66296072,774,14021.19622093,14003.00001,14070.0,14100.0,45.57076678
2017-08-21,13263.92352,5541366.37490036,4683,13800.01557225,13973.0,13263.92352,14070.0,401.54783492
2017-08-22,13000.0,5370753.66796095,4665,13793.19092545,13331.0,14099.47,14299.0,389.37717146
2017-08-23,14030.0,4516847.3438948,3904,14234.36285909,14075.0,14250.0,14500.0,317.31995233
2017-08-24,14070.0,4544505.34453442,4159,14419.30872031,14250.0,14670.0,14795.0,315.16804534
2017-08-25,14550.0,4912985.0048181,4556,14813.18312227,14670.0,14745.0,14999.99997,331.66301694
2017-08-26,14700.99,2090930.51741017,2260,14828.49735699,14745.0,14830.0,14949.0,141.00757933
2017-08-27,14710.5,1893150.55879219,1880,14827.54714165,14930.99999,14879.0,14947.99,127.67793221
2017-08-28,14758.0,6611645.95342382,4847,15079.58310711,14880.0,15280.0,15300.0,438.45018171
2017-08-29,15181.0,10296837.99671937,6320,16062.62905341,15285.0,16600.0,16685.0,641.04312952
2017-08-30,16300.0,6301168.09392405,4766,16735.42362382,16600.0,17197.0,17200.0,376.51679668
2017-08-31,16810.0,13479181.97092934,8626,18061.52391535,17198.0,18201.0,19500.0,746.29261817
2017-09-01,17702.0,15016115.28891776,7255,18417.26290102,18201.0,18379.9599,18895.0,815.3282803
2017-09-02,16552.0,10773679.54270708,5702,17583.59928575,18379.91984,17710.0,18379.91984,612.71184401
2017-09-03,17300.0,4920959.70011358,2901,17597.0690142,17710.0,17680.99101,18000.0,279.64655342
2017-09-04,14451.0,19521577.81965257,10137,16572.77489604,17767.969,16551.02211,17900.0,1177.93054827
2017-09-05,15800.0,10637884.25716964,5632,16783.73686531,16560.031,16976.0,17200.0,633.82096267
2017-09-06,16688.35074,8244613.54185128,4941,17019.55392116,16968.0,16767.8105,17490.09,484.42007235
2017-09-07,16699.09,3753115.38534181,3175,16848.45435811,16766.0,16868.999,16970.0,222.75725153
2017-09-08,16006.65,10038249.22639837,6004,16427.86714353,16868.999,16415.0,16901.0,611.05006138
2017-09-09,16200.0,2610335.66446875,2232,16446.74706952,16431.74376,16459.99898,16699.99,158.71440434
2017-09-10,16010.06,3741404.23416011,2432,16227.51207564,16340.11,16250.00101,16545.0,230.55932522
2017-09-11,15700.0,8042241.59249602,4955,16095.95921858,16372.99897,15700.0,16395.0,499.64351197
2017-09-12,14600.0,12146479.69190181,6294,15426.33282873,15700.00001,14600.0,16150.0,787.38607722
2017-09-13,12850.0,14811923.09744267,7981,14145.17277259,14600.05,14017.06,15299.96,1047.13624468
2017-09-14,11500.0,16781718.6332567,9464,12746.30431716,14098.9999,12888.99,14148.0,1316.594851
2017-09-15,11500.0,13491428.2259264,8916,13303.97042339,12753.05001,14210.0,14500.0,1014.09036525
2017-09-16,13820.0,3568786.09923374,2859,14029.78039765,14108.0,14015.0,14300.0,254.37219957
2017-09-17,13800.0,2342642.81292285,1933,14087.07153948,14015.0,14299.5,14301.85,166.29736041
2017-09-18,14211.00012,10926553.3026236,7332,15356.0079423,14299.5,15100.01,15999.0,711.54907862
2017-09-19,14139.888,7241800.87240886,4849,14665.35914712,15100.0,14459.97999,15292.99945,493.80317248
2017-09-20,13650.0,4967492.29142454,4082,14159.75941563,14456.94997,13898.99998,14456.94997,350.81756304
2017-09-21,12900.0,7039555.186578,4809,13258.11000641,13899.0,13280.98,13900.0,530.9621947
2017-09-22,12900.0,5066568.70009871,3493,13147.50116707,13279.99,13275.99899,13500.0,385.36362429
2017-09-23,13146.57004,3044628.16907241,2216,13648.17184947,13275.99899,13640.0,14100.0,223.07955986
2017-09-24,13255.55,1442791.55217889,1365,13456.52316114,13631.98931,13502.0,13659.0,107.21874699
2017-09-25,13378.0,4787243.33035876,3548,13703.18881025,13502.0,13652.0,14079.99,349.35250449
2017-09-26,13300.0,3481193.7533982,3341,13562.44660495,13737.99999,13586.94991,13789.9999,256.67889097
2017-09-27,13450.00003,4742595.80401696,3786,13780.50441578,13586.94991,13850.0,13998.0,344.15255501
2017-09-28,13799.01,3530649.75823703,3270,13908.25112011,13850.0,13978.96997,14048.25041,253.85289119
2017-09-29,13712.0,2736393.16427096,2800,13849.37345656,13850.00001,13890.0,13977.99999,197.58245186
2017-09-30,13808.18,1822745.61767009,2168,14135.5737826,13890.0,14113.20001,14489.0,128.94740926
2017-10-01,14110.00009,1610277.51897124,1639,14321.02728908,14130.0,14370.0,14478.0,112.44148108
2017-10-02,14353.21,5353006.8633737,4284,14644.59998737,14370.0,14601.0,14900.0,365.52769403
2017-10-03,14280.88888,4218946.74941979,3678,14525.4749024,14670.0,14500.0,14750.0,290.45155341
2017-10-04,14010.0,3879790.56614731,3336,14254.61168674,14547.0,14247.3,14547.0,272.17792048
2017-10-05,14065.0,3948393.41022904,3642,14330.86587844,14336.97999,14350.00011,14550.0,275.51673735
2017-10-06,14230.00001,4686769.49768045,3355,14481.89943902,14350.00011,14452.052,14600.0,323.62947398
2017-10-07,14431.6,2124514.84534675,1972,14590.52876603,14452.072,14573.21978,14700.0,145.60917424
2017-10-08,14550.0,2696138.6869415,2180,14876.22326814,14573.22292,14914.87,14985.002,181.23811658
2017-10-09,14650.0,6133659.91976418,5216,15107.72708992,14917.09592,15333.1454,15519.0,405.99488482
2017-10-10,15262.0,5631207.95420872,4977,15458.69182548,15400.0,15312.01012,15700.0,364.2745465
2017-10-11,15300.0,3787101.19381841,4226,15728.53678606,15312.00203,15897.0,15909.89289,240.77898951
2017-10-12,15795.0,7550252.21646441,4815,16622.23147761,15850.99999,17279.99999,17396.0,454.22615048
2017-10-13,17000.0,10976182.29033577,6629,17430.65312542,17270.0,17600.0,17798.0,629.70573801
2017-10-14,17420.0,3929578.0905732,2769,17592.79340386,17600.0,17571.1,17748.0,223.36294188
2017-10-15,15400.0,7239827.86506133,4399,16669.76086519,17571.1,16900.00005,17680.0,434.3090416
2017-10-16,16800.0,5280464.52264576,4388,17174.25574196,17000.0,17200.0,17500.0,307.46395081
2017-10-17,17000.00001,5947794.59316163,5025,17231.81688534,17170.0,17118.0,17400.0,345.16352122
2017-10-18,16450.0,7052924.84745172,5660,16937.91133161,17118.0,17100.0,17299.0,416.39873473
2017-10-19,16900.0,5843834.04042729,4611,17244.86236781,17100.0,17250.0,17455.0,338.87391594
2017-10-20,17211.00011,10048356.7053352,7322,17889.58269066,17300.0,18199.95898,18500.0,561.68759658
2017-10-21,17980.0,5528317.13566083,4341,18593.51932215,18050.05,18600.0,19000.0,297.32494639
2017-10-22,18050.0,3069136.86742183,2823,18519.77873398,18600.0,18649.0,18847.0,165.72211318
2017-10-23,18420.0,8893566.96671792,6539,18752.65959625,18639.99999,18528.9,19100.0,474.25630061
2017-10-24,17656.0,8487357.57477998,5905,18311.05480809,18528.9,18021.00101,18650.0,463.51003062
2017-10-25,17659.0,5853034.76362979,4100,18231.1613897,18021.00001,18400.0,18500.0,321.04563382
2017-10-26,18395.0,7555105.94902675,5229,18917.28550469,18498.0,19252.2,19399.0,399.3757956
2017-10-27,18950.0,5006027.18023614,3919,19146.98931303,19300.0,19145.00136,19350.0,261.45244552
2017-10-28,19100.0,1851484.16343522,2206,19184.81526678,19150.00005,19200.0,19323.91,96.50779211
2017-10-29,19099.9999,3998373.32951586,3212,19466.1609633,19110.0,19578.0,19887.0,205.40122611
2017-10-30,19578.0,8060701.84593556,5784,20129.74486704,19578.0,20310.0,20499.0,400.43735771
2017-10-31,20208.1,13394267.693898,8694,21347.10968035,20310.0,21924.99998,22000.0,627.45111139
2017-11-01,21800.0,16950333.52456158,9684,23213.5939005,21924.0,23760.0,23990.0,730.18997391
2017-11-02,23000.0,11283733.3566758,6170,23888.61053684,23760.0,23810.0,24780.0,472.34783033
2017-11-03,23810.0,15551856.15600018,9592,24930.84281546,23919.0,24685.1,25980.0,623.79985591
2017-11-04,24700.0,7100119.82309439,4147,25184.7328315,24700.0,25279.99999,25497.9999,281.92158601
2017-11-05,25108.00001,4596210.39815676,3029,25459.78995623,25278.99995,25242.0,25699.9999,180.52821355
2017-11-06,22500.0,19655319.95990673,9725,24051.79360526,25242.0,23700.0,25500.0,817.20807531
2017-11-07,23401.03003,12650030.8849606,6790,24271.37234385,23635.0,24725.67,25500.0,521.19141455
2017-11-08,24294.07,20271616.17615935,8051,25255.52383256,24750.0,25300.00001,25900.0,802.66068962
2017-11-09,25000.0,7179135.37294305,5079,25225.32063857,25444.0,25313.35,25652.0,284.60036151
2017-11-10,22500.0,21416038.1287632,9538,24052.43329059,25312.0,23900.0,25320.0,890.38966952
2017-11-11,22300.00013,14572257.48188789,6344,23017.11148891,23900.0,22600.0,24249.01,633.10539591
2017-11-12,19500.0,18255950.6723991,8109,21839.00745744,22599.0,21199.0,23500.0,835.9331672
2017-11-13,21000.0,18446179.50940573,8511,23500.31984282,21200.0,23999.0,24596.1,784.93312571
2017-11-14,23500.0,8821786.69905025,4706,23787.49495902,23999.0,23930.0,24270.0,370.85816368
2017-11-15,23850.0,10543460.91000441,5521,24725.70474275,23990.0,24910.0,25100.0,426.41700286
2017-11-16,24800.0,20535192.35514111,9496,25979.27872528,24803.0,26401.0,26998.0,790.44505324
2017-11-17,26000.0,11072579.49960257,6208,26626.57618939,26401.0,26191.0,26940.0,415.84691253
2017-11-18,26150.0,6153389.95877768,3162,26348.1318911,26191.0,26739.0,26769.0,233.5417928
2017-11-19,26450.0,7729644.80522147,3805,27095.55784907,26739.0,27474.99999,27600.0,285.27350676
2017-11-20,27202.0,15796610.9856831,8284,28544.19547598,27469.99998,29215.47,29660.0,553.40887078
2017-11-21,28005.0,16891621.87916747,7531,29195.48474086,29228.99999,29195.59,29600.0,578.56966682
2017-11-22,28930.00001,8239219.52031151,4830,29369.6656806,29194.95,29201.0,29600.0,280.53501221
2017-11-23,28399.0,13372710.78392872,6821,29096.42722078,29300.0,28700.0,29450.0,459.59975369
2017-11-24,28500.0,7821133.91788066,4259,29165.70576929,28700.0001,29250.0,29495.0,268.16199751
2017-11-25,29000.1,16150239.0564599,7061,30391.20114837,29250.0,31500.0,31560.0,531.41167332
2017-11-26,31360.0,25405024.52982148,9254,33119.59209991,31500.0,34189.69,34985.3211,767.06936647
2017-11-27,33500.0,15011369.47158228,6883,34328.00495888,34188.0,34500.00001,34965.0,437.29221927
2017-11-28,34472.0,30598925.04293999,12452,36506.2083592,34500.00001,37749.0,38000.0,838.18414506
2017-11-29,33002.0,104324698.08983877,32304,39673.1776293,37749.0,40999.99999,44980.0,2629.60277759
2017-11-30,36000.0,40355934.47264419,14950,38600.59228869,40999.99,38849.0,41000.0,1045.47448834
2017-12-01,37101.0,32552302.6002626,12440,40082.32894842,38849.0,41880.0,41880.0,812.13600742
2017-12-02,40599.99,12158438.88273545,5951,41634.04915433,41880.0,41430.0,41997.0,292.03114109
2017-12-03,41300.0,24520092.29955732,8308,42355.02990868,41550.0,42865.0,43123.0,578.91807307
2017-12-04,41999.99,17371115.70432093,7616,42496.8738182,42700.0,42600.0,42979.0,408.76220163
2017-12-05,42160.0,23892103.4316522,11162,43316.43482491,42694.99999,44007.072,44007.072,551.57132687
2017-12-06,43348.0,60354961.85238309,21839,46945.73236682,44007.072,49446.0,49797.0,1285.63255507
2017-12-07,45832.0,108023418.47364329,33169,53458.4586197,49446.0,58000.0,58000.0,2020.69833779
2017-12-08,48200.0,74648086.35925683,22457,54589.66175003,58000.0,54400.0,58100.0,1367.4399871
2017-12-09,48500.0,53272607.10980939,15191,51700.31367463,54400.0,50500.0,55490.0,1030.41168077
2017-12-10,48280.0,38386777.29053567,10104,51602.54325856,49800.0,53494.0,53500.0,743.89312748
2017-12-11,53212.0,53555147.68069172,19533,55506.63107073,53493.9999,55509.0,57654.0,964.84233771
2017-12-12,54500.0,39323158.94281347,16591,55556.32128055,55520.0,56100.0,56847.0,707.80710523
2017-12-13,55155.0,25134276.44679472,11473,56373.66534733,56050.0,56700.0,57000.0,445.85137922
2017-12-14,56200.0,32288942.3226025,14064,57709.31201533,56700.0,59499.0,59700.0,559.51008936
2017-12-15,59304.0,70227551.35897817,20863,63165.05187322,59571.0,63399.98999,66599.0,1111.81023804
2017-12-16,62750.0,39176206.65384052,12744,66397.07796179,63350.0,66900.01,69500.0,590.02907743
2017-12-17,66500.0,40002824.66581074,12779,68640.71979693,66990.0,67899.99999,69950.0,582.78562323
2017-12-18,67500.0,33392814.47046854,14272,68942.87406295,67900.0,69098.99999,69899.0,484.35483615
2017-12-19,62001.0,64823287.23152053,19316,66874.04185845,68800.00001,62050.0,69250.0,969.33407089
2017-12-20,62015.0,56716727.71285945,17248,64844.21710708,62300.0,62897.0,68250.0,874.66130741
2017-12-21,50000.0,58192810.62324658,18031,57833.87193384,62500.0,54600.0,65400.0,1006.20637487
2017-12-22,28971.11,94704499.4845664,23598,48614.14273249,54600.0,50000.0,56550.0,1948.08535462
2017-12-23,49510.0,32737585.25474397,11568,54696.19678682,50000.0,52800.0,58000.0,598.53494718
2017-12-24,47000.0,27228137.30980614,8052,50513.28205191,52800.0,51485.0,53998.99999,539.02926525
2017-12-25,49351.0,11099085.11289139,4062,51880.97030422,51485.1,51499.0,53991.0,213.93364557
2017-12-26,50997.0,31126950.05685098,12674,54934.12141053,51499.0,56050.01,57000.0,566.62324358
2017-12-27,52000.0,27878161.52332492,11504,55060.53815551,56492.99,54489.0,57500.0,506.31836261
2017-12-28,45000.0,37800976.70378449,15564,50560.42005418,54489.0,49969.0,54755.0,747.63968858
2017-12-29,49000.0,13795977.03851088,6519,50442.09627662,49969.0,49500.1,52150.0,273.50126297
2017-12-30,45101.0,22118572.64571934,8582,47292.58489531,49500.1,46893.0,50486.9199,467.69641995
2017-12-31,45601.00009,9948498.98243824,4163,48146.98229966,46155.01002,48200.0,49897.0,206.62767441
